a,b
103.1204577557393,-2.177636091006205
104.05697213337652,1.9445196411693213
101.83960925612452,-1.2818766125587961
107.8979939919852,2.857037192778024
92.57392926120491,3.8513071097457976
102.12604811360976,6.035917397549222
98.46966297834337,1.5162503357491974
100.56199423806883,2.349624760753537
92.52924986638429,1.4337712236240436
93.85324562638849,0.9976313240880406
98.44451417504753,1.2879020167988862
103.0451794903365,-0.5049093270880355
98.96426610095384,1.0022377691378639
105.9074674344711,1.8426808341182048
98.00380102011897,1.3308538635850682
98.72991290081117,-0.15402661638136428
91.8459396292069,0.20970264784788376
107.25454098896196,-0.5650848671416865
99.2464036378489,0.7238008691575021
111.87635100183327,-3.7040762155584135
89.37521213396874,2.7698186482618734
103.65579340315027,0.6977491044039724
91.68485170990493,-3.279050110766433
99.89833152840816,2.4305202338870413
94.4149851787373,-3.6832636761776065
103.51121937774666,-2.779064666456403
103.2784343306167,-0.8271703759357416
94.50677795350853,-1.5607142560658651
100.0376239534964,0.4481058823337711
90.12065734964467,1.8296682119760403
107.74679934521524,-1.0787042601085395
99.39365564594836,-2.913125134599884
95.01639907094479,-1.0195355201264247
98.11395500900245,-1.2678045283699482
104.16526317421324,-1.799905596021598
98.39152180943387,-0.5601890450416218
93.24847150984066,-1.7056122964938085
96.79767537358312,-1.3072434955818826
90.89526611668204,-3.353137474186989
100.02630014882388,-3.6953627443190995
106.18988843844669,1.6199194496987375
101.04318152544562,2.2031722369823235
107.89572204507006,1.6263921736953801
102.86046761364906,-0.2768601198916106
92.0033105842269,1.4706421101537217
106.65633166231106,2.526740444836518
97.90256136686779,-1.9614751805206923
100.89844011063717,-1.8410488107182013
101.08454254337269,1.4690234023309736
94.3550766085245,0.30581420999560543
94.66894532001133,-2.1635361345526674
100.44837318660187,-0.08232584656817349
99.57417128283615,-3.420345355946512
99.103529020399307,-5.279683359245198
98.92937244948388,1.2147319734797837
99.04429406451429,1.1391816790246505
99.98491952440439,-3.6943571654780194
99.85546771531247,0.9696148752877379
104.49694369905305,-0.8721369592873973
99.01705404346963,-2.63761665387649
100.84996359353566,-2.7045008042024024
106.65005272277183,-1.705894548107906
102.76866518475131,0.08649793697229675
103.38313911842978,-3.0375223878997692
104.32623177927749,3.4444255427277173
100.35214420156834,0.5646191175262295
110.53558508096195,0.06863002137423473
106.81124882417792,2.2604200186245267
108.30322261278937,1.3255800456601117
98.72839166207328,1.4006293950007038
103.09427465949585,0.6064758537413438
106.64249668851895,0.2027435559998755
100.15238049953085,-0.500308103819642
111.27978654318466,-1.353581746908868
97.11866114151428,-1.6093472255258974
100.18664181853286,-2.1582363548091776
97.40824687249658,2.082580935797317
101.51942560386657,1.0132579561199297
106.09893821796474,-0.10970824680151695
102.73499698337775,-1.6222252396138115
105.1172291867329,-0.6948728422364967
103.64546632372556,1.5201267398208294
101.97196228498682,4.779054347055976
105.52862489476156,-1.523210069699939
95.87610867591793,0.7601630496302545
99.53490724315185,3.1599804295819616
100.0493058452907,-1.242102698682448
98.1306447957551,0.32601735220681477
106.12497592709997,-2.1005869908713053
108.24946509932641,2.2375612069255264
99.6359822490929,1.414286985366485
99.99282555037522,-0.024974947732763302
102.67978651626414,1.0940838995096027
100.21521976406154,-0.13972513591028513
102.722067601338,2.8092114163529867
97.95275500273894,-4.131991602154696
96.49503379170764,-2.071385739140554
94.16539066555536,-0.3020365952307746
98.99177386356567,0.7906337326801558
99.46662637867622,-2.1851765391832374
101.32076369693162,0.879408862974243
95.46007721528201,0.31903277751590503
99.91082346745613,0.17745203736650933
106.56548625291938,3.0643063432571265
97.73422803579635,0.7167940457746438
107.83808632798777,-4.715753391329672
95.25357172883182,-4.661009626643424
100.81518969272868,-0.8111450271622574
99.85136755514394,-1.1779842555276374
90.20516967399584,-1.9218843913592751
103.24922359858806,-3.7525584445635567
110.55121906653574,-0.1050443074746068
102.3356968198947,-0.19661623283795407
105.45743273904147,-0.5808931727615494
102.96250002543007,-1.0660730973440526
94.47289704693898,-0.8252615855311284
101.50453568726537,-1.051006160016166
97.39880352463679,-1.3075450798867718
93.4337184814198,1.044356205099199
100.28414920353278,0.4958896904796195
105.22956451218039,-1.5818468964168575
97.39289169996225,0.3384468166186649
96.57386623398843,-0.05711791721052621
103.29296340034429,3.1943475601689126
107.87975577758829,2.222001424831904
101.40773177366965,-2.03150529408865
104.99834502569412,1.0070479091085462
96.9416589582896,-0.8456185042836675
105.52889622319357,0.9290531347404762
104.57066690496,-0.6866120190023948
99.17407960410748,-2.506211754667559
92.74536135110924,2.565010102894499
98.81149008677382,1.2159553100387268
93.86241424888189,0.360018773502793
94.50009546559315,-1.8086715510140485
97.02606186884019,5.1289460857173195
95.59158753160274,2.2297185992808513
110.04863461785858,-3.749592727264409
96.80998217488207,-2.408584935603497
105.6984395040716,1.29566771588132
92.99502602997802,0.06010107135634305
102.82012703048115,1.8095246645994836
107.74375281142626,-0.09867455992722121
97.06694382226796,-1.5501113561167539
102.1246747501859,-1.43332578674059
105.92517452848598,-1.332715485257007
93.1989237426917,2.1677007540582007
93.72410337276919,0.401915902598134
102.84693237147825,2.1005312430590872
94.20555061142088,2.1788677005692323
103.31606151632171,-0.48135180700233243
100.8364323873078,-1.7360623271546591
105.42848769800737,1.86982780113386
105.89391389175901,1.724792379304302
100.88506844231188,0.9221118637173621
105.76162037084434,1.113766291288247
97.60806307761987,-0.10510446353123908
92.74006699726067,-0.25380831489198796
108.32456291122111,0.6415190473161193
98.61998482546788,1.3212742103206512
104.90393384555415,-2.661117339555376
98.90579454973093,-5.179582923151603
97.63065650041723,1.557375993257716
99.98260407191556,2.5422624347690204
101.92155407166388,0.11552430205804787
92.19971112799433,5.000038140159496
100.30988456108533,-1.2975181426830333
98.45057652547618,0.6475355775188905
95.93646548369044,-4.143089179888293
102.90547750493518,1.2941528512998728
89.19861971157668,-1.2901701675964385
107.37268562596186,2.160826976700891
102.81940028293977,2.8654258499889873
112.00373116946443,0.660684722157393
97.35054984453306,1.7265020479701914
101.44808110424569,-1.4314747185253418
90.9260371642259,-0.2984646073551769
100.1337026107748,-0.9795993559420857
97.46852601710752,0.9775592685271042
103.59041821188943,3.8937472871212817
104.16632522785764,-0.5956831343734301
105.1436258294935,-0.209643609486567
100.86720828470463,-2.1179307638131926
95.64586287962155,2.6309758556584018
100.82107994566363,-1.4533791410417132
96.85576067138976,-0.3302034098249825
101.87405389550554,1.7099085722359282
100.72864447630513,0.10024931875013007
96.39718903693873,1.891826755478881
100.09258177556895,-1.6255079399707673
105.07668942606374,2.2806724895965544
98.13334231464759,0.2287418744102895
98.67021061869553,-2.6192670175138
103.83986841000767,3.4357032909205225
94.45815482719306,-0.05265044748633038
94.05819534364157,0.13670925976451795
103.98960708560583,-0.15690965738951887
103.04310461972551,0.5211790598525655
103.43403667097058,-2.4125613203035203
95.27021945630158,0.45447387123091737
89.22296862469113,-1.9113440878012353
101.51693985628116,-1.3441917300627926
99.33598821496614,-3.1336419880213975
100.36502765249782,2.4954498791570043
94.17845098883285,-2.956393691359581
103.08278870340726,1.3194614852832824
96.73304932813667,0.9829152952290765
96.90218794769498,-3.5740051966541646
101.86596927289304,5.698595647411643
95.28282438191559,-1.7542258578023906
102.03100626585375,-1.372659837171603
97.91295450642214,2.7564292015764744
97.6376036146942,-1.4512908508555464
102.53333760835316,1.380121842961971
106.38886798401559,-1.0683228544246235
